id,tenant_id,form_type,status,idempotency_key,city_code,district_code,industry,lng,lat,payload_required_name,created_by,created_at
form_054134,tenant_15,property,published,idem_054134,shanghai,east,education,121.6512882,31.1657595,property_054134,user_15,2026-09-02T19:03:08+00:00
form_054135,tenant_16,report,published,idem_054135,chengdu,south,retail,103.8857423,30.7310181,report_054135,user_16,2026-09-07T18:34:13+00:00
form_054136,tenant_17,product,rejected,idem_054136,chengdu,north,hotel,104.0421169,30.6525952,product_054136,user_17,2026-09-10T12:40:31+00:00
form_054137,tenant_18,merchant_info,published,idem_054137,beijing,south,education,116.3947764,39.9097498,merchant_info_054137,user_18,2026-09-03T16:22:50+00:00
form_054138,tenant_19,product,published,idem_054138,shanghai,west,retail,121.6207462,31.2071385,product_054138,user_19,2026-09-04T20:14:36+00:00
form_054139,tenant_20,report,published,idem_054139,shanghai,east,restaurant,121.4420734,31.2145467,report_054139,user_20,2026-09-06T05:50:45+00:00
form_054140,tenant_01,merchant_info,published,idem_054140,beijing,east,service,116.4891810,39.9263976,merchant_info_054140,user_01,2026-09-03T21:31:20+00:00
form_054141,tenant_02,property,published,idem_054141,shenzhen,south,restaurant,114.0213011,22.5193243,property_054141,user_02,2026-09-14T11:06:48+00:00
form_054142,tenant_03,property,rejected,idem_054142,shanghai,north,restaurant,121.4863433,31.2330061,property_054142,user_03,2026-09-13T08:20:38+00:00
form_054143,tenant_04,merchant_info,published,idem_054143,shanghai,north,retail,121.4428606,31.2185780,merchant_info_054143,user_04,2026-09-14T15:10:25+00:00
form_054144,tenant_05,merchant_info,batched,idem_054144,beijing,west,restaurant,116.4203735,39.9775681,merchant_info_054144,user_05,2026-09-02T08:00:07+00:00
form_054145,tenant_06,merchant_info,published,idem_054145,hangzhou,east,education,120.0634629,30.2797715,merchant_info_054145,user_06,2026-09-10T20:15:29+00:00
form_054146,tenant_07,merchant_info,published,idem_054146,hangzhou,core,education,120.2824508,30.3231544,merchant_info_054146,user_07,2026-09-13T12:35:08+00:00
form_054147,tenant_08,report,published,idem_054147,shanghai,east,hotel,121.4016955,31.1738458,report_054147,user_08,2026-09-04T02:24:18+00:00
form_054148,tenant_09,report,published,idem_054148,beijing,south,service,116.4210998,39.9646776,report_054148,user_09,2026-09-06T08:47:42+00:00
form_054149,tenant_10,merchant_info,published,idem_054149,hangzhou,core,retail,120.1985473,30.1782253,merchant_info_054149,user_10,2026-09-07T19:44:28+00:00
form_054150,tenant_11,product,published,idem_054150,shenzhen,west,education,114.1220890,22.5141999,product_054150,user_11,2026-09-12T07:05:20+00:00
form_054151,tenant_12,merchant_info,published,idem_054151,shanghai,core,restaurant,121.6564729,31.1945832,merchant_info_054151,user_12,2026-09-13T08:26:00+00:00
form_054152,tenant_13,property,published,idem_054152,chengdu,core,hotel,999.0000000,999.0000000,property_054152,user_13,2026-09-10T05:37:47+00:00
form_054153,tenant_14,property,published,idem_054153,beijing,west,restaurant,116.4400012,39.9499883,property_054153,user_14,2026-09-09T06:33:04+00:00
form_054154,tenant_15,report,published,idem_054154,shenzhen,east,retail,113.8446002,22.7551736,report_054154,user_15,2026-09-05T18:43:40+00:00
form_054155,tenant_16,product,published,idem_054155,chengdu,east,hotel,104.0974197,30.6718347,product_054155,user_16,2026-09-05T08:09:05+00:00
form_054156,tenant_17,product,published,idem_040320,shenzhen,core,retail,113.9335170,22.5493558,product_054156,user_17,2026-09-14T03:10:56+00:00
form_054157,tenant_18,product,published,idem_054157,shenzhen,north,service,113.8032598,22.7417006,product_054157,user_18,2026-09-10T04:21:22+00:00
form_054158,tenant_19,merchant_info,published,idem_054158,shanghai,north,education,121.4365261,31.2341629,merchant_info_054158,user_19,2026-09-13T03:07:01+00:00
form_054159,tenant_20,merchant_info,rejected,idem_054159,shanghai,east,service,121.6250925,31.2058665,merchant_info_054159,user_20,2026-09-02T22:29:41+00:00
form_054160,tenant_01,report,published,idem_054160,shenzhen,south,hotel,114.0732410,22.5643563,report_054160,user_01,2026-09-02T17:28:40+00:00
form_054161,tenant_02,report,published,idem_054161,shanghai,north,restaurant,121.6270636,31.1897164,report_054161,user_02,2026-09-10T08:57:49+00:00
form_054162,tenant_03,product,published,idem_054162,hangzhou,core,retail,119.9929457,30.2799764,product_054162,user_03,2026-09-05T10:26:22+00:00
form_054163,tenant_04,report,published,idem_054163,beijing,west,hotel,116.2256978,40.2048069,report_054163,user_04,2026-09-04T22:49:58+00:00
form_054164,tenant_05,property,processing,idem_054164,chengdu,west,restaurant,104.0793686,30.6501526,property_054164,user_05,2026-09-04T16:54:28+00:00
form_054165,tenant_06,merchant_info,published,idem_054165,beijing,south,retail,116.5221560,39.8765486,merchant_info_054165,user_06,2026-09-07T06:55:48+00:00
form_054166,tenant_07,merchant_info,published,idem_054166,hangzhou,east,hotel,120.1907352,30.2473794,merchant_info_054166,user_07,2026-09-13T01:24:47+00:00
form_054167,tenant_08,merchant_info,published,idem_054167,hangzhou,west,retail,120.2196900,30.2060167,merchant_info_054167,user_08,2026-09-05T10:38:58+00:00
form_054168,tenant_09,report,published,idem_054168,shanghai,east,restaurant,121.4046871,31.1715516,report_054168,user_09,2026-09-10T03:25:06+00:00
form_054169,tenant_10,merchant_info,published,idem_054169,beijing,south,restaurant,116.4561735,39.9114809,merchant_info_054169,user_10,2026-09-03T03:40:38+00:00
form_054170,tenant_11,report,published,idem_054170,chengdu,west,service,104.1082242,30.6471467,report_054170,user_11,2026-09-08T02:48:03+00:00
form_054171,tenant_12,property,rejected,idem_054171,shenzhen,east,retail,114.0915379,22.5296871,property_054171,user_12,2026-09-12T22:29:40+00:00
form_054172,tenant_13,merchant_info,published,idem_054172,chengdu,south,hotel,104.0530563,30.5619850,,user_13,2026-09-14T17:57:23+00:00
form_054173,tenant_14,property,published,idem_054173,shanghai,north,restaurant,121.4314989,31.2244185,property_054173,user_14,2026-09-10T01:42:23+00:00
form_054174,tenant_15,merchant_info,published,idem_054174,chengdu,west,education,104.0679933,30.6459183,merchant_info_054174,user_15,2026-09-09T11:05:08+00:00
form_054175,tenant_16,product,published,idem_054175,shenzhen,north,service,113.9226999,22.5244047,product_054175,user_16,2026-09-04T02:27:33+00:00
form_054176,tenant_17,report,published,idem_054176,shenzhen,east,service,113.7785222,22.7341315,report_054176,user_17,2026-09-12T04:41:28+00:00
form_054177,tenant_18,report,published,idem_054177,shenzhen,core,restaurant,113.8205728,22.7912916,report_054177,user_18,2026-09-05T18:34:40+00:00
form_054178,tenant_19,report,published,idem_054178,hangzhou,north,service,120.2090608,30.1973089,report_054178,user_19,2026-09-01T16:01:06+00:00
form_054179,tenant_20,merchant_info,published,idem_054179,shanghai,south,retail,121.4848151,31.2386396,merchant_info_054179,user_20,2026-09-09T00:37:46+00:00
form_054180,tenant_01,property,submitted,idem_054180,shenzhen,east,retail,114.2668205,22.7357162,property_054180,user_01,2026-09-04T02:12:36+00:00
form_054181,tenant_02,property,draft,idem_054181,shenzhen,east,hotel,114.0523580,22.5050054,property_054181,user_02,2026-09-11T14:38:43+00:00
form_054182,tenant_03,merchant_info,processing,idem_054182,beijing,north,service,116.2837851,39.9902728,merchant_info_054182,user_03,2026-09-12T01:13:45+00:00
form_054183,tenant_04,report,published,idem_054183,beijing,core,education,116.5479175,39.8824145,report_054183,user_04,2026-09-14T19:57:56+00:00
form_054184,tenant_05,product,published,idem_054184,chengdu,east,retail,104.0638982,30.6524112,product_054184,user_05,2026-09-13T08:57:30+00:00
form_054185,tenant_06,property,published,idem_054185,hangzhou,core,restaurant,120.2762435,30.3309157,property_054185,user_06,2026-09-13T14:22:25+00:00
form_054186,tenant_07,product,published,idem_054186,beijing,west,service,116.3213573,39.9842915,product_054186,user_07,2026-09-07T16:48:17+00:00
form_054187,tenant_08,property,published,idem_054187,chengdu,core,retail,104.1107042,30.6083277,property_054187,user_08,2026-09-11T12:18:06+00:00
form_054188,tenant_09,product,published,idem_054188,shanghai,west,hotel,121.4747905,31.2589187,product_054188,user_09,2026-09-04T20:28:47+00:00
form_054189,tenant_10,report,published,idem_054189,beijing,south,retail,116.2215970,40.1907680,report_054189,user_10,2026-09-14T16:07:32+00:00
form_054190,tenant_11,property,batched,idem_054190,shenzhen,east,education,999.0000000,999.0000000,property_054190,user_11,2026-09-14T11:01:30+00:00
form_054191,tenant_12,merchant_info,published,idem_054191,beijing,east,retail,116.2108417,40.2085171,merchant_info_054191,user_12,2026-09-07T01:32:12+00:00
form_054192,tenant_13,merchant_info,published,idem_054192,chengdu,south,hotel,104.0001943,30.6443223,merchant_info_054192,user_13,2026-09-14T12:05:44+00:00
form_054193,tenant_14,merchant_info,published,idem_054193,shenzhen,south,retail,113.9280480,22.5348825,merchant_info_054193,user_14,2026-09-09T20:51:50+00:00
form_054194,tenant_15,report,rejected,idem_054194,chengdu,core,service,104.0201299,30.6410566,report_054194,user_15,2026-09-08T15:51:03+00:00
form_054195,tenant_16,merchant_info,published,idem_054195,shanghai,west,education,121.4672804,31.2162910,merchant_info_054195,user_16,2026-09-09T22:24:34+00:00
form_054196,tenant_17,merchant_info,published,idem_054196,shanghai,east,service,121.4712209,31.2408856,merchant_info_054196,user_17,2026-09-04T08:25:11+00:00
form_054197,tenant_18,property,published,idem_054197,chengdu,south,education,103.9600170,30.7397776,property_054197,user_18,2026-09-01T17:22:08+00:00
form_054198,tenant_19,report,batched,idem_054198,shenzhen,north,hotel,113.8106513,22.7889067,report_054198,user_19,2026-09-10T09:25:59+00:00
form_054199,tenant_20,property,published,idem_054199,hangzhou,core,hotel,120.2035783,30.2158443,property_054199,user_20,2026-09-01T07:06:42+00:00
form_054200,tenant_01,report,published,idem_054200,shenzhen,east,service,113.9351066,22.5139628,report_054200,user_01,2026-09-07T00:12:14+00:00
form_054201,tenant_02,merchant_info,published,idem_054201,shenzhen,west,education,113.8017188,22.7497401,merchant_info_054201,user_02,2026-09-03T00:02:27+00:00
form_054202,tenant_03,property,published,idem_054202,beijing,core,education,116.4663271,39.9544822,property_054202,user_03,2026-09-02T16:49:00+00:00
form_054203,tenant_04,report,published,idem_054203,beijing,south,retail,116.3197524,39.9764052,report_054203,user_04,2026-09-03T22:19:49+00:00
form_054204,tenant_05,product,published,idem_054204,hangzhou,east,education,120.1604353,30.3048691,product_054204,user_05,2026-09-03T05:25:31+00:00
form_054205,tenant_06,report,published,idem_054205,shanghai,east,restaurant,121.3691937,31.1226598,report_054205,user_06,2026-09-12T07:06:39+00:00
form_054206,tenant_07,merchant_info,published,idem_054206,shanghai,south,retail,121.4220782,31.2162625,merchant_info_054206,user_07,2026-09-12T13:21:19+00:00
form_054207,tenant_08,property,published,idem_054207,shanghai,west,hotel,121.5050436,31.2441111,property_054207,user_08,2026-09-03T18:08:19+00:00
form_054208,tenant_09,property,published,idem_054208,beijing,core,restaurant,116.5325777,39.8430807,property_054208,user_09,2026-09-01T11:53:40+00:00
form_054209,tenant_10,report,draft,idem_054209,beijing,west,retail,116.5277230,39.8761338,report_054209,user_10,2026-09-01T08:10:32+00:00
form_054210,tenant_11,product,published,idem_054210,shanghai,core,retail,121.4900315,31.2127505,product_054210,user_11,2026-09-11T18:45:39+00:00
form_054211,tenant_12,report,published,idem_054211,chengdu,south,education,104.0519029,30.5569647,report_054211,user_12,2026-09-14T08:22:51+00:00
form_054212,tenant_13,merchant_info,processing,idem_054212,hangzhou,west,education,120.2155154,30.1812044,merchant_info_054212,user_13,2026-09-14T14:04:19+00:00
form_054213,tenant_14,product,published,idem_003865,shanghai,core,education,121.4510933,31.2346392,product_054213,user_14,2026-09-10T00:34:42+00:00
form_054214,tenant_15,property,published,idem_054214,hangzhou,east,hotel,120.1513606,30.2439676,property_054214,user_15,2026-09-10T17:33:52+00:00
form_054215,tenant_16,product,published,idem_054215,hangzhou,north,hotel,120.1059596,30.3087808,product_054215,user_16,2026-09-04T13:46:45+00:00
form_054216,tenant_17,report,processing,idem_054216,shenzhen,south,education,114.3041526,22.6990969,report_054216,user_17,2026-09-11T05:23:55+00:00
form_054217,tenant_18,merchant_info,published,idem_054217,beijing,west,hotel,116.3353120,39.9781979,merchant_info_054217,user_18,2026-09-02T15:15:02+00:00
form_054218,tenant_19,report,published,idem_054218,beijing,west,education,116.4295596,39.8850276,report_054218,user_19,2026-09-10T05:00:03+00:00
form_054219,tenant_20,merchant_info,published,idem_054219,beijing,east,retail,116.5370277,39.8714354,merchant_info_054219,user_20,2026-09-02T14:56:18+00:00
form_054220,tenant_01,product,published,idem_054220,shanghai,south,education,121.3901927,31.0972328,product_054220,user_01,2026-09-01T17:32:59+00:00
form_054221,tenant_02,report,published,idem_054221,chengdu,south,education,104.0597041,30.6235941,report_054221,user_02,2026-09-09T02:34:34+00:00
form_054222,tenant_03,property,published,idem_054222,beijing,east,hotel,116.4538224,39.9036598,property_054222,user_03,2026-09-04T07:35:56+00:00
form_054223,tenant_04,report,published,idem_054223,hangzhou,north,restaurant,120.0939694,30.2973190,report_054223,user_04,2026-09-07T21:30:41+00:00
form_054224,tenant_05,property,published,idem_054224,chengdu,east,education,104.1122807,30.6222222,property_054224,user_05,2026-09-04T16:03:49+00:00
form_054225,tenant_06,merchant_info,published,idem_054225,hangzhou,core,education,999.0000000,999.0000000,merchant_info_054225,user_06,2026-09-11T07:46:39+00:00
form_054226,tenant_07,property,published,idem_054226,chengdu,east,service,104.1052260,30.6376292,property_054226,user_07,2026-09-13T02:29:19+00:00
form_054227,tenant_08,property,published,idem_054227,beijing,east,retail,116.4146293,39.8799213,property_054227,user_08,2026-09-01T08:55:31+00:00
form_054228,tenant_09,property,published,idem_054228,shanghai,core,education,121.3958547,31.1184207,property_054228,user_09,2026-09-14T02:53:33+00:00
form_054229,tenant_10,product,published,idem_054229,shanghai,east,education,121.4345084,31.1049235,product_054229,user_10,2026-09-11T09:57:24+00:00
form_054230,tenant_11,report,draft,idem_054230,shenzhen,south,restaurant,114.0837627,22.5401863,report_054230,user_11,2026-09-04T09:29:40+00:00
form_054231,tenant_12,report,published,idem_054231,hangzhou,core,education,120.2029677,30.2048779,report_054231,user_12,2026-09-13T18:11:39+00:00
form_054232,tenant_13,merchant_info,published,idem_054232,hangzhou,core,education,120.0093124,30.2387482,merchant_info_054232,user_13,2026-09-10T01:06:43+00:00
form_054233,tenant_14,merchant_info,published,idem_054233,shanghai,west,education,121.4787820,31.2059058,merchant_info_054233,user_14,2026-09-08T17:01:45+00:00
form_054234,tenant_15,product,published,idem_054234,beijing,core,retail,116.4709923,39.9678361,product_054234,user_15,2026-09-14T06:48:19+00:00
form_054235,tenant_16,property,published,idem_054235,shanghai,core,hotel,121.3705367,31.1260097,property_054235,user_16,2026-09-04T00:46:41+00:00
form_054236,tenant_17,property,published,idem_054236,shanghai,north,education,121.4822600,31.1993180,property_054236,user_17,2026-09-04T14:49:17+00:00
form_054237,tenant_18,property,published,idem_054237,shenzhen,east,service,113.9155010,22.5438357,property_054237,user_18,2026-09-04T15:02:58+00:00
form_054238,tenant_19,product,published,idem_054238,shanghai,north,hotel,121.4713493,31.2468002,product_054238,user_19,2026-09-11T22:58:32+00:00
